run_id,tick,y,k,excess,k_ind,k_rate,k_loss,judgeable71,judgeable_loss,alarm_primary_k,alarm_secondary_excess,alarm_secondary_dual,alarm_ablation_loss_only
F-shift-s1-s3-s3008-r1,48,0,5,0.3434926637445187,0,5,0,True,True,False,False,False,False
F-shift-s1-s3-s3008-r1,49,0,5,0.3336581538682903,0,5,0,True,True,False,False,False,False
F-shift-s1-s3-s3008-r1,50,0,5,0.338796269752368,0,5,0,True,True,False,False,False,False
F-shift-s1-s3-s3008-r1,51,0,5,0.3335185384499493,0,5,0,True,True,False,False,False,False
F-shift-s1-s3-s3008-r1,52,0,5,0.3298987058646671,0,5,0,True,True,False,False,False,False
F-shift-s1-s3-s3008-r1,53,0,5,0.3321012183828835,0,5,0,True,True,False,False,False,False
F-shift-s1-s3-s3008-r1,54,0,5,0.3363890476127822,0,5,0,True,True,False,False,False,False
F-shift-s1-s3-s3008-r1,55,0,5,0.3387217788023017,0,5,0,True,True,False,False,False,False
F-shift-s1-s3-s3008-r1,56,0,2,0.07096330085684574,0,2,0,True,True,False,False,False,False
F-shift-s1-s3-s3008-r1,57,0,3,0.04545102526259758,0,3,0,True,True,False,False,False,False
F-shift-s1-s3-s3008-r1,58,0,5,0.1361308612594148,0,5,0,True,True,False,False,False,False
F-shift-s1-s3-s3008-r1,59,0,5,0.18483253443581293,0,5,0,True,True,False,False,False,False
